날짜,시간,강수,강수형태,기온,뇌전,습도,풍속,풍향,하늘상태
 format: day,hour,value location:58_125 Start : 20210601 ,,,,,,,
11,1200,0,0,12.5,,63,0.8,81,
11,1300,0,0,11.6,,66,1.3,190,
11,1400,0,0,8.8,,81,0.2,65,
11,1500,0,0,10.6,,69,0.6,41,
11,1600,0,0,9.2,,76,0.9,201,
11,1700,0,0,8.6,,77,0.7,181,
11,1800,0,0,8.8,,75,0.5,120,
11,1900,0,0,8.1,,75,1.7,174,
11,2000,0,0,8,,73,0.3,160,
11,2100,0,0,8.5,,72,1.4,21,
11,2200,0,0,9.6,,67,0.9,39,
11,2300,0,0,11.1,,61,1.5,54,
12,0,0,0,13.5,,52,0.9,352,
12,100,0,0,14.9,,51,1.3,26,
12,200,0,0,18.299999,,49,3.6,177,
12,300,0,0,17.6,,55,3,195,
12,400,0,0,18.1,,53,2.5,210,
12,500,0,0,18.9,,52,2.6,198,
12,600,0,0,17.4,,65,2.5,212,
12,700,0,0,16.700001,,71,2.9,198,
12,800,0,0,15.6,,79,2.4,181,
12,900,0,0,14.5,,85,2.7,195,
12,1000,1,1,13.4,,92,2.1,192,
12,1100,0.5,0,13.4,,93,3.7,194,
12,1200,0,0,14,,81,2.9,189,
12,1300,0,0,14.6,,74,2.3,209,
12,1400,0.5,1,13.2,,86,0.9,253,
12,1500,4.5,1,10.8,,93,0.8,303,
12,1600,9,1,11,,95,1.9,189,
12,1700,8,1,11.6,,95,4,194,
12,1800,1,1,12.9,,92,3.2,209,
12,1900,2,1,12.6,,94,2.2,200,
12,2000,0.5,0,12.5,,96,1.9,205,
12,2100,0.5,0,12,,95,1.7,207,
12,2200,0,0,12,,94,1.8,198,
12,2300,0,0,11.8,,94,0.6,308,
13,0,0,0,11.6,,93,1.8,187,
13,100,0,0,11.5,,94,1.8,250,
13,200,0,0,11.2,,96,1.1,260,
13,300,0,0,11.4,,96,1.1,269,
13,400,0,0,12.2,,93,1.7,193,
13,500,0,0,12.3,,88,0.8,216,
13,600,0,0,12.6,,88,0.7,231,
13,700,0,0,12.9,,86,0.6,340,
13,800,0,0,13,,82,1.4,319,
13,900,0,0,13.2,,81,0.6,356,
13,1000,0,0,12.5,,84,1.1,77,
13,1100,0,0,12.1,,88,0.3,238,
13,1200,0,0,11.8,,90,0.3,172,
13,1300,0,0,12.3,,89,1,326,
13,1400,0,0,12.1,,88,0.4,14,
13,1500,0,0,11.9,,87,1.2,120,
13,1600,0,0,11.2,,88,1.2,93,
13,1700,0,0,11.1,,84,1.8,51,
13,1800,0,0,10.5,,83,1.3,63,
13,1900,0,0,10.3,,83,2.5,73,
13,2000,0,0,10.2,,83,0.5,60,
13,2100,0,0,10.4,,82,2.4,68,
13,2200,0,0,11.1,,81,0.8,76,
13,2300,0,0,12.1,,82,2.2,181,
14,0,0,0,13.5,,78,4.3,159,
14,100,0,0,14.2,,76,4.2,168,
14,200,0.5,1,11.6,,88,5.1,210,
14,300,4,1,8.3,,93,4.1,232,
14,400,3,1,7.3,,93,2.8,216,
14,500,0.5,1,7.3,,94,2.8,229,
14,600,0.5,0,7.4,,95,2.7,221,
14,700,0,0,6.8,,95,2.9,195,
14,800,0,0,7,,95,2.6,200,
14,900,0,0,6.7,,91,3.1,221,
14,1000,0,0,6.8,,85,2.6,209,
14,1100,0,0,6.3,,82,2.4,198,
14,1200,0,0,6,,82,2.2,210,
14,1300,0,0,5.3,,80,2.1,203,
14,1400,0,0,4.7,,82,2.5,207,
14,1500,0,0,4.3,,83,2.1,211,
14,1600,0,0,3.9,,83,1.3,196,
14,1700,0,0,3.6,,85,2,185,
14,1800,0,0,3.2,,87,1.2,194,
14,1900,0,0,3.2,,85,2,167,
14,2000,0,0,3,,87,1.5,182,
14,2100,0,0,3.1,,87,2,203,
14,2200,0,0,4.2,,79,1.9,197,
14,2300,0,0,5.7,,71,2.7,169,
15,0,0,0,6.6,,68,2.4,193,
15,100,0,0,7.8,,65,2.9,171,
15,200,0,0,9.6,,57,2.4,166,
15,300,0,0,9.9,,59,2.1,255,
15,400,0,0,11.1,,50,1.5,225,
15,500,0,0,12.5,,44,1.3,207,
15,600,0,1,12.6,,43,2.3,191,
15,700,0,0,12.4,,49,1.9,223,
15,800,0,0,10.8,,57,1.1,231,
15,900,0,0,9.8,,63,1.5,217,
15,1000,0,0,8.8,,64,1.6,187,
15,1100,0,0,7.7,,69,2,207,
15,1200,0,0,7.1,,71,1.5,298,
15,1300,0,0,6.8,,73,0.8,213,
15,1400,0,0,6.3,,75,1.6,181,
15,1500,0,0,5.8,,76,0.7,163,
15,1600,0,0,5.9,,73,1.1,202,
15,1700,0,0,5.2,,71,1.3,195,
15,1800,0,0,5.1,,74,0.9,206,
15,1900,0,0,5.2,,73,0.7,279,
15,2000,0,0,5.1,,75,0.6,211,
15,2100,0,0,5.1,,77,0.7,185,
15,2200,0,0,6.4,,72,1.4,86,
15,2300,0,0,8.1,,64,1,64,
16,0,0,0,10.2,,53,0.8,222,
16,100,0,0,12.3,,46,1.3,239,
16,200,0,0,14,,39,2,28,
16,300,0,0,15.1,,36,1.4,74,
16,400,0,0,15.2,,36,1.4,288,
16,500,0,0,15.8,,34,2.2,280,
16,600,0,0,15.7,,32,2.5,280,
16,700,0,0,15,,42,2.4,310,
16,800,0,0,14.4,,44,2.4,320,
16,900,0,0,13.8,,50,1.8,303,
16,1000,0,0,13,,57,2.4,310,
16,1100,0,0,12.4,,59,1.8,323,
16,1200,0,0,12.3,,57,1.4,304,
16,1300,0,0,11.6,,58,1.3,309,
16,1400,0,0,10.7,,65,2.3,271,
16,1500,0,0,10,,64,1,267,
16,1600,0,0,9.3,,63,1.6,323,
16,1700,0,0,9.3,,63,0.9,247,
16,1800,0,0,9.1,,61,1.9,330,
16,1900,0,0,9.3,,58,2.2,57,
16,2000,0,0,9.1,,59,2.6,128,
16,2100,0,0,8.7,,61,2.2,77,
16,2200,0,0,9.1,,61,2.4,135,
16,2300,0,0,10,,58,1.4,25,
17,0,0,0,10.8,,55,2.2,55,
17,100,0,0,12.4,,51,2.6,64,
17,200,0,0,13.6,,48,2.7,58,
17,300,0,0,14.2,,45,1.8,73,
17,400,0,0,14.9,,41,1.8,111,
17,500,0,0,14.8,,40,3.4,158,
17,600,0,0,14.8,,43,1.1,166,
17,700,0,0,14.6,,46,3,170,
17,800,0,0,12.9,,56,1.3,221,
17,900,0,0,12.5,,59,3,137,
17,1000,0,0,11.6,,62,2.8,112,
17,1100,0,0,11,,57,3.6,113,
17,1200,0,0,9.6,,63,2.3,56,
17,1300,0,0,8.3,,73,2.8,112,
17,1400,0,0,7.7,,73,3.6,100,
17,1500,0.5,0,7.3,,72,2.9,105,
17,1600,0,0,7.5,,71,2.3,81,
17,1700,0,0,7.8,,66,4,66,
17,1800,0,0,7.5,,65,2.9,53,
17,1900,0,0,7.8,,62,2.7,55,
17,2000,0,0,7.7,,61,3.8,86,
17,2100,0,0,7.7,,61,2.9,82,
17,2200,0,0,7.5,,63,2.8,70,
17,2300,0,0,7.9,,60,2.6,60,
18,0,0,0,9,,54,3,68,
18,100,0,0,8.8,,52,3.4,62,
18,200,0,0,9.4,,50,3.3,89,
18,300,0,0,9.6,,49,2.1,65,
18,400,0,0,9.3,,50,3.4,61,
18,500,0,0,9.2,,50,3.1,92,
18,600,0,0,9.2,,48,2.4,62,
18,700,0,0,8.9,,48,2.8,61,
18,800,0,0,8.4,,49,2.9,72,
18,900,0,0,7.7,,50,3.1,62,
18,1000,0,0,7.4,,51,2.5,53,
18,1100,0,0,6.9,,53,1.7,81,
18,1200,0,0,6.7,,53,2.1,104,
18,1300,0,0,6.7,,53,2.4,86,
18,1400,0,0,6.4,,54,2.2,88,
18,1500,0,0,6.1,,55,2.5,117,
18,1600,0,1,6.1,,56,2,134,
18,1700,1,1,3.4,,83,2.1,135,
18,1800,1,1,2.8,,89,2.6,83,
18,1900,2,2,2.1,,91,2.4,79,
18,2000,2.5,2,1.6,,92,2.8,63,
18,2100,1.5,2,1.7,,92,2.4,62,
18,2200,0.5,2,2.2,,91,2.2,57,
18,2300,1,1,2.7,,91,1,46,
19,0,0,0,3.1,,87,2,169,
19,100,0.5,1,2.7,,91,2.9,87,
19,200,1,0,3.4,,89,3.4,85,
19,300,0,0,4.8,,81,2.7,93,
19,400,0,0,5.2,,76,2.7,103,
19,500,0,0,5.7,,74,1.9,93,
19,600,0,0,5.7,,71,1,120,
19,700,0,0,5.6,,73,2.1,79,
19,800,0,0,5.9,,73,1.6,76,
19,900,0,0,5.9,,73,1.1,105,
19,1000,0,0,5.8,,74,1.3,119,
19,1100,0,0,5.7,,75,1.2,160,
19,1200,0,0,5.2,,79,1.2,186,
19,1300,0,0,4.8,,81,0.4,200,
19,1400,0,0,4.3,,84,0.8,249,
19,1500,0,0,4.5,,81,1.7,209,
19,1600,0,0,4.4,,83,1.2,183,
19,1700,0,0,4.1,,84,1.5,197,
19,1800,0,0,4.2,,82,2,177,
19,1900,0,0,4.1,,84,1.1,192,
19,2000,0,0,4.2,,83,1.7,260,
19,2100,0,0,4.3,,84,1.2,227,
19,2200,0,0,4.8,,83,2.5,177,
19,2300,0,0,5.6,,78,2.2,203,
20,0,0,0,5.7,,69,2.5,235,
20,100,0,0,6.6,,62,2,224,
20,200,0,0,7.4,,54,3.3,232,
20,300,0,0,8.8,,46,2.9,212,
20,400,0,0,8.3,,46,3.4,208,
20,500,0,0,8.2,,42,3.5,231,
20,600,0,0,7.6,,44,3.7,219,
20,700,0,0,7.2,,42,3,206,
20,800,0,0,5.8,,50,3.1,215,
20,900,0,0,4.9,,55,1.9,184,
20,1000,0,0,4.1,,57,2.4,195,
20,1100,0,0,3.8,,62,2.9,195,
20,1200,0,0,3.4,,65,1.5,197,
20,1300,0,0,3.9,,41,1.5,290,
20,1400,0,0,3.4,,47,1.3,315,
20,1500,0,0,3.1,,52,1.4,318,
20,1600,0,0,2.7,,54,1.1,292,
20,1700,0,0,2.4,,53,1.3,347,
20,1800,0,0,2.3,,55,0.9,13,
20,1900,0,0,1.8,,60,0.5,184,
20,2000,0,0,1.7,,62,0.9,214,
20,2100,0,0,1.4,,64,1.8,178,
20,2200,0,0,3.2,,54,0.8,129,
20,2300,0,0,4.7,,46,2.2,109,
21,0,0,0,6.2,,38,1.8,79,
21,100,0,0,7.8,,35,2.1,179,
21,200,0,0,9.5,,28,2.2,172,
21,300,0,0,10.2,,30,1.5,329,
21,400,0,0,9.9,,31,2.2,196,
21,500,0,0,9.2,,29,2.7,194,
21,600,0,0,8.6,,29,2,256,
21,700,0,0,8.1,,29,1.2,221,
21,800,0,0,7.5,,26,2,298,
21,900,0,0,7,,33,2.1,357,
21,1000,0,0,6.8,,35,2,297,
21,1100,0,0,6.5,,34,2,292,
21,1200,0,0,6.3,,32,1.3,314,
21,1300,0,0,5.9,,40,2.2,43,
21,1400,0,0,5.5,,49,1.8,323,
21,1500,0,0,5.2,,53,2.3,293,
21,1600,0,0,5.2,,49,1.5,51,
21,1700,-1,-1,-50,,-1,-1,-1,
21,1800,0,0,4.5,,43,1.2,31,
21,1900,0,0,4.1,,42,2.6,289,
21,2000,0,0,3.9,,45,1.3,48,
21,2100,0,0,4.2,,49,1.4,55,
21,2200,0,0,5.1,,53,2.6,67,
21,2300,0,0,5.6,,51,3.3,113,
22,0,0,0,7.1,,46,2.2,298,
22,100,0,0,7.9,,40,1.9,335,
22,200,0,0,9.5,,36,1.6,74,
22,300,0,0,9.9,,35,1.6,307,
22,400,0,0,11.4,,24,1.9,107,
22,500,0,0,12.2,,22,2.4,39,
22,600,0,0,12.7,,21,2.6,53,
22,700,0,0,10.5,,45,3.3,245,
22,800,0,0,10,,43,1.8,237,
22,900,0,0,7.9,,55,2.1,224,
22,1000,0,0,7.3,,54,1.9,234,
22,1100,0,0,7.4,,50,1.7,342,
22,1200,0,0,7.3,,49,0.6,319,
22,1300,0,0,7.3,,50,1.9,318,
22,1400,0,0,7.2,,51,1.8,338,
22,1500,0,0,6.8,,52,0.6,9,
22,1600,0,0,6.3,,54,1.2,218,
22,1700,0,0,5.8,,57,1.6,223,
22,1800,0,0,5,,63,1.7,234,
22,1900,0,0,5,,66,1.7,185,
22,2000,0,0,5.1,,69,1.5,202,
22,2100,0,0,5.2,,71,1.9,205,
22,2200,0,0,5.5,,71,1.7,197,
22,2300,0,0,5.6,,71,1.5,197,
23,0,0,0,6.9,,55,2.1,190,
23,100,0,0,7.4,,51,2.5,224,
23,200,0,0,6.9,,49,2.1,187,
23,300,0,0,6.5,,40,2.5,202,
23,400,0,0,7.2,,41,2.4,220,
23,500,0,0,7.3,,44,2.9,211,
23,600,0,0,7.5,,48,2.1,231,
23,700,0,0,7.2,,50,1.9,220,
23,800,0,0,6.5,,54,1.9,231,
23,900,0,0,6.4,,53,1.7,240,
23,1000,0,0,6.4,,50,1.6,216,
23,1100,0,0,6.4,,48,1,238,
23,1200,0,0,6.5,,46,2.6,185,
23,1300,0,0,6.3,,47,1.3,200,
23,1400,0,0,6,,50,2.8,191,
23,1500,0,0,5.5,,59,2.4,192,
23,1600,0,0,5.2,,64,2,183,
23,1700,0,0,5,,69,2.1,182,
23,1800,0,0,5,,72,2.1,182,
23,1900,0,0,5.2,,71,2,189,
23,2000,0,0,5.6,,71,1.1,208,
23,2100,0,0,5.8,,69,2.5,205,
23,2200,0,0,6.5,,67,1.4,213,
23,2300,0,0,6.9,,67,2.3,174,
24,0,0,0,7.4,,66,2.6,165,
24,100,0,0,8,,65,2.4,163,
24,200,0,0,8.7,,65,1.7,206,
24,300,0,0,10,,62,2.5,199,
24,400,0,0,11.5,,59,2.9,191,
24,500,0,0,12,,59,2.1,214,
24,600,0,0,12,,60,2.3,200,
24,700,0,0,12.3,,60,1.7,210,
24,800,0,0,11.8,,63,1.8,236,
24,900,0,0,10.7,,66,1.1,197,
24,1000,0,0,10.1,,65,0,200,
24,1100,0,0,10,,66,1.1,239,
24,1200,0,0,9.7,,69,0.5,178,
24,1300,0,0,9.5,,69,1.3,186,
24,1400,0,0,9.1,,71,0.9,157,
24,1500,0,0,9.2,,69,0.4,80,
24,1600,0,0,8.4,,70,1.8,180,
24,1700,0,0,8.2,,71,0.4,46,
24,1800,0,0,7.5,,74,0.5,165,
24,1900,0,0,8,,73,1.2,52,
24,2000,0,0,8,,75,1,346,
24,2100,0,0,8,,73,1.3,46,
24,2200,0,0,9.2,,68,1.4,75,
24,2300,0,0,11.8,,58,0.8,149,
25,0,0,0,13.4,,52,1.6,43,
25,100,0,0,15,,42,1.7,172,
25,200,0,0,16,,42,1.5,171,
25,300,0,0,16.5,,44,3.3,184,
25,400,0,0,17.200001,,45,2.9,147,
25,500,0,0,17.799999,,44,3.1,168,
25,600,0,0,18,,45,2.8,170,
25,700,0,0,17.9,,45,3.1,161,
25,800,0,0,17.700001,,44,2,173,
25,900,0,0,17.299999,,42,2.7,109,
25,1000,0.5,1,15,,55,3,135,
25,1100,3,1,12.2,,79,4.2,96,
25,1200,2.5,1,11.8,,87,4.7,92,
25,1300,2.5,1,12.6,,87,6,94,
25,1400,2,1,13.5,,85,5.5,101,
25,1500,2,1,14,,83,4.4,148,
25,1600,1.5,1,13.9,,86,5,159,
25,1700,1,1,13.8,,89,1.5,206,
25,1800,1,1,13.7,,91,3.4,219,
25,1900,3.5,1,13.4,,95,3.4,197,
25,2000,3,0,13.1,,93,2.5,200,
25,2100,0,0,11.4,,92,3.7,208,
25,2200,0.5,1,9.6,,94,2.9,218,
25,2300,1,1,9.5,,95,2.1,240,
26,0,1,0,9.4,,94,2.5,221,
26,100,0,0,10.6,,84,1.4,304,
26,200,0,0,10.9,,82,1.7,300,
26,300,0,0,11,,86,2,303,
26,400,0,0,12.1,,80,1.7,283,
26,500,0,0,14.4,,66,2.2,271,
26,600,0,0,15.4,,60,2.1,267,
26,700,0,0,15.3,,59,1.3,301,
26,800,0,0,11.9,,71,2.3,214,
26,900,0,0,11.3,,72,2.7,194,
26,1000,0,0,10.6,,73,2.9,199,
26,1100,0,0,10.2,,71,2.4,199,
26,1200,0,0,10.2,,68,2.6,177,
26,1300,0,0,9.8,,65,2.3,179,
26,1400,0,0,9.1,,64,2,197,
26,1500,0,0,8.7,,61,2.1,197,
26,1600,0,0,7.9,,66,2.9,198,
26,1700,0,0,7,,71,3.4,197,
26,1800,0,0,6.6,,70,3.4,187,
26,1900,0,0,6.3,,70,3.4,190,
26,2000,0,0,5.8,,74,3,195,
26,2100,0,0,6,,74,2.7,194,
26,2200,0,0,7.5,,66,2,205,
26,2300,0,0,8.4,,64,2.1,201,
27,0,0,0,10.2,,56,2,199,
27,100,0,0,11.8,,38,2.6,314,
27,200,0,0,11.6,,36,3.4,263,
27,300,0,0,12.2,,38,2.3,252,
27,400,0,0,12.1,,39,3.1,271,
27,500,0,0,12.2,,29,3.1,294,
27,600,0,0,12,,15,2.4,243,
27,700,0,0,10.5,,21,2.9,285,
27,800,0,0,8.8,,22,3.9,310,
27,900,0,0,8.2,,24,3.5,254,
27,1000,0,0,7.8,,25,1.9,279,
27,1100,0,0,7.5,,24,2.2,299,
27,1200,0,0,7.2,,24,2,332,
27,1300,0,0,6.9,,25,1.8,321,
27,1400,0,0,6.4,,27,1.2,335,
27,1500,0,0,6.3,,29,1.7,295,
27,1600,0,0,5.6,,36,1.4,8,
27,1700,0,0,5.2,,40,0.8,79,
27,1800,0,0,5.1,,40,1,50,
27,1900,0,0,4.4,,44,0.9,61,
27,2000,0,0,3.4,,50,1.2,192,
27,2100,0,0,4.4,,45,0.8,176,
27,2200,0,0,6.4,,37,0.7,175,
27,2300,0,0,8.1,,26,0.8,9,
28,0,0,0,9.3,,22,1.5,319,
28,100,0,0,11.3,,17,1.6,31,
28,200,0,0,11.8,,16,1.6,275,
28,300,0,0,12.7,,14,1.7,47,
28,400,0,0,13.1,,13,1.9,282,
28,500,0,0,14.4,,16,1.8,274,
28,600,0,0,13.9,,18,2.1,234,
28,700,0,0,13,,19,2.3,226,
28,800,0,0,11.9,,24,1.8,225,
28,900,0,0,10.9,,27,0.6,14,
28,1000,0,0,9.8,,32,1.5,212,
28,1100,0,0,8.9,,34,0.8,249,
28,1200,0,0,8.9,,29,1.4,321,
28,1300,0,0,8.1,,36,1.5,57,
28,1400,0,0,7.6,,35,0.8,83,
28,1500,0,0,6.5,,43,1.4,200,
28,1600,0,0,6,,45,1.3,198,
28,1700,0,0,5.4,,46,1.6,182,
28,1800,0,0,5.4,,46,1.4,210,
28,1900,0,0,5.6,,46,2,183,
28,2000,0,0,5.6,,45,0.5,256,
28,2100,0,0,6.2,,46,0.5,184,
28,2200,0,0,8.2,,40,0.8,191,
28,2300,0,0,10.7,,35,2.5,166,
29,0,0,0,12.1,,43,2.1,183,
29,100,0,0,13.4,,40,1.5,218,
29,200,0,0,14,,37,1.8,271,
29,300,0,0,14.8,,38,2,231,
29,400,0,0,15.1,,35,3.7,203,
29,500,0,0,14.8,,39,2.9,203,
29,600,0,0,14.9,,42,2,218,
29,700,0,0,14.1,,44,3.1,214,
29,800,0,0,13.2,,47,2.4,241,
29,900,0,0,12.3,,50,1.2,193,
29,1000,0,0,11.7,,54,1.4,218,
29,1100,0,0,11.3,,56,1.5,191,
29,1200,0,0,11,,58,1,202,
29,1300,0,0,10.6,,60,1.4,183,
29,1400,0,0,9.8,,64,1.2,185,
29,1500,0,0,9.1,,68,0.7,185,
29,1600,0,0,8.6,,70,0.7,196,
29,1700,0,0,8.5,,71,0.7,203,
29,1800,0,0,7.6,,74,1.6,182,
29,1900,0,0,7.6,,74,0.1,114,
29,2000,0,0,7.5,,74,0.7,171,
29,2100,0,0,8.6,,70,0.5,233,
29,2200,0,0,10.3,,63,0.5,186,
29,2300,0,0,12.8,,53,2.3,187,
30,0,0,0,13.8,,49,2.8,181,
30,100,0,0,15.5,,46,1.9,151,
30,200,0,0,15.6,,50,2.5,183,
30,300,0,0,13.5,,67,1.9,179,
30,400,0,0,12.9,,72,2.2,191,
30,500,0,0,13.2,,73,1.7,338,
30,600,0,0,13.4,,73,1.3,184,
30,700,0,0,13.6,,72,1.7,4,
30,800,0,0,13.2,,75,0.8,293,
30,900,0,0,12.6,,78,1.6,295,
30,1000,0,0,12.1,,78,1.5,305,
30,1100,0,0,11.9,,79,1.5,333,
30,1200,0,0,11.3,,81,1.6,282,
30,1300,0,0,11.2,,81,1.6,302,
30,1400,0,0,10.9,,82,1.7,318,
30,1500,0,0,10.8,,81,0.9,302,
30,1600,0,0,10.5,,82,1.4,278,
30,1700,0,0,10.3,,83,2,296,
30,1800,0,0,9.9,,80,1.7,320,
30,1900,0,0,9.7,,73,2.7,322,
30,2000,0,0,9.6,,67,2.5,303,
30,2100,0,0,9.8,,67,1.6,319,
30,2200,0,0,10.1,,68,1.8,284,
30,2300,0,0,10.7,,66,3,260,
31,0,0,0,11.7,,60,1.3,331,
31,100,0,0,12.9,,55,1.6,43,
31,200,0,0,12.8,,54,1.9,326,
31,300,0,0,15,,46,1.7,267,
31,400,0,0,14.2,,46,2.6,301,
31,500,0,0,14.7,,42,2.5,293,
31,600,0,0,14.5,,43,3.2,283,
31,700,0,0,14,,40,3.6,268,
31,800,0,0,13.6,,36,2.9,284,
31,900,0,0,13.1,,39,2.6,296,
31,1000,0,0,12.9,,41,3,63,
31,1100,0,0,11,,47,3.1,309,
31,1200,0,0,10.7,,49,2.7,62,
31,1300,0,0,10.1,,50,2,84,
31,1400,0,0,9.9,,52,1.8,54,
31,1500,0,0,9.5,,55,1.8,48,
31,1600,0,0,8.6,,59,1.6,102,
31,1700,0,0,7.9,,62,2,83,
31,1800,0,0,7.4,,64,0.9,99,
31,1900,0,0,7,,64,1.3,79,
31,2000,0,0,6.5,,67,1.3,91,
31,2100,0,0,7.2,,62,1.6,106,
31,2200,0,0,8.1,,56,2.4,69,
31,2300,-1,-1,-50,,-1,-1,-1,
 Start : 20220401 ,,,,,,,,,
1,0,0,0,10.8,,43,1.7,79,
1,100,0,0,11.3,,41,1.4,352,
1,200,0,0,12.1,,26,1.7,321,
1,300,0,0,13.5,,22,1.9,243,
1,400,0,0,13.7,,35,3.1,210,
1,500,0,0,13.2,,38,2.8,237,
1,600,0,0,13.7,,28,1.7,252,
1,700,0,0,13.2,,25,2.4,185,
1,800,0,0,11.8,,27,1.8,227,
1,900,0,0,9.9,,40,2.3,222,
1,1000,0,0,9,,36,2.1,211,
1,1100,0,0,8.5,,34,2.3,206,
1,1200,0,0,8.1,,37,1.8,185,
1,1300,0,0,7.8,,38,1.6,184,
1,1400,0,0,7.1,,43,1.7,183,
1,1500,0,0,6.8,,44,1.7,192,
1,1600,0,0,5.9,,49,1.8,183,
1,1700,0,0,5.2,,58,2.6,191,
1,1800,0,0,4.7,,67,2.6,187,
1,1900,0,0,4.3,,70,1.4,184,
1,2000,0,0,4.2,,76,2.5,196,
1,2100,0,0,4.9,,73,1,194,
1,2200,0,0,6.7,,68,1.7,202,
1,2300,0,0,7.9,,53,0.8,239,
2,0,0,0,9.6,,43,1.5,232,
2,100,0,0,12.3,,32,1.9,201,
2,200,0,0,12.6,,26,2.2,197,
2,300,0,0,13,,30,2.2,35,
2,400,0,0,13.4,,25,2.3,192,
2,500,0,0,12.3,,30,3.6,216,
2,600,0,0,11.3,,29,3.4,221,
2,700,0,0,11,,27,2.5,211,
2,800,0,0,9.6,,27,2.8,221,
2,900,0,0,8,,51,2.2,214,
2,1000,0,0,7.5,,60,1.9,205,
2,1100,0,0,6.9,,64,1.9,199,
2,1200,0,0,6.4,,71,2.2,183,
2,1300,0,0,6.2,,73,2.2,195,
2,1400,0,0,6.2,,73,2.2,201,
2,1500,0,0,5.8,,73,1.9,187,
2,1600,0,0,5.2,,74,1.9,172,
2,1700,0,0,4.9,,75,1.8,181,
2,1800,0,0,4.5,,75,0.9,201,
2,1900,0,0,4.2,,76,1.2,196,
2,2000,0,0,4,,77,1.8,189,
2,2100,0,0,4.7,,73,1.6,179,
2,2200,0,0,7.1,,64,1.7,186,
2,2300,0,0,9.2,,52,0.8,168,
3,0,0,0,11.4,,37,1.2,86,
3,100,0,0,12.3,,33,1.7,10,
3,200,0,0,14.2,,27,1.8,59,
3,300,0,0,14.8,,24,1.9,45,
3,400,0,0,15.7,,20,1.9,301,
3,500,0,0,16,,27,2.3,223,
3,600,0,0,15.8,,28,1.9,276,
3,700,0,0,14.9,,27,2.4,287,
3,800,0,0,13.3,,32,3.1,201,
3,900,0,0,11.1,,44,2.5,200,
3,1000,0,0,10.1,,52,1.6,195,
3,1100,0,0,9.5,,56,1.9,201,
3,1200,0,0,8.8,,59,2.1,196,
3,1300,0,0,8.4,,59,1.9,200,
3,1400,0,0,8.2,,61,1.1,206,
3,1500,0,0,7.7,,61,0.8,193,
3,1600,0,0,7.3,,63,1.9,191,
3,1700,0,0,6.8,,69,1.9,189,
3,1800,0,0,6.3,,71,1.4,195,
3,1900,0,0,5.8,,72,1.5,175,
3,2000,0,0,5.5,,74,1.6,172,
3,2100,0,0,6.2,,71,2.2,167,
3,2200,0,0,8.3,,63,1,168,
3,2300,0,0,11.2,,53,0.8,180,
4,0,0,0,12.4,,38,1.5,24,
4,100,0,0,15,,28,2,217,
4,200,0,0,15.1,,25,2.4,270,
4,300,0,0,15.5,,21,4.1,205,
4,400,0,0,15.3,,23,3.3,232,
4,500,0,0,15,,28,3.7,228,
4,600,0,0,14.7,,31,3.3,209,
4,700,0,0,14.1,,29,2.5,213,
4,800,0,0,12.9,,26,2.5,204,
4,900,0,0,11.4,,27,2.4,200,
4,1000,0,0,10.4,,30,1.5,224,
4,1100,0,0,10,,31,1.3,223,
4,1200,0,0,9.7,,34,0.9,210,
4,1300,0,0,8.9,,39,1,202,
4,1400,0,0,8.3,,44,0.9,191,
4,1500,0,0,7.8,,47,0.6,172,
4,1600,0,0,7,,49,1.8,195,
4,1700,0,0,6.4,,49,1.2,183,
4,1800,0,0,6.1,,51,1.4,177,
4,1900,0,0,6,,54,1.6,172,
4,2000,0,0,6.1,,53,1.5,181,
4,2100,0,0,6.3,,51,1.2,174,
4,2200,0,0,8.5,,44,1,201,
4,2300,0,0,11,,34,1.7,194,
5,0,0,0,12.5,,27,2,226,
5,100,0,0,13.6,,27,2.4,231,
5,200,0,0,13.6,,27,2.7,261,
5,300,0,0,14.5,,24,2.6,215,
5,400,0,0,14.6,,24,3.5,207,
5,500,0,0,14.7,,23,1.9,238,
5,600,0,0,13.9,,24,3.3,248,
5,700,0,0,13.6,,23,2.9,204,
5,800,0,0,12.5,,22,2.2,221,
5,900,0,0,11.8,,20,2.2,227,
5,1000,0,0,11.5,,25,1.4,211,
5,1100,0,0,11,,28,2.1,205,
5,1200,0,0,10.5,,32,1.1,188,
5,1300,0,0,9.8,,39,2.3,167,
5,1400,0,0,9.6,,45,1.4,210,
5,1500,0,0,9.1,,52,2,212,
5,1600,0,0,9.2,,57,1.1,219,
5,1700,0,0,9,,62,1.8,178,
5,1800,0,0,8.8,,63,2.4,181,
5,1900,0,0,8.8,,70,1.2,196,
5,2000,0,0,8.8,,65,1.9,169,
5,2100,0,0,9.1,,73,1.9,204,
5,2200,0,0,9.4,,69,2,208,
5,2300,0,0,10.1,,67,1.8,292,
6,0,0,0,12.1,,55,1.8,157,
6,100,0,0,13.9,,42,1.7,10,
6,200,0,0,14.6,,35,1.6,235,
6,300,0,0,16.700001,,28,2,252,
6,400,0,0,16.9,,27,1.8,229,
6,500,0,0,17.5,,21,1.7,239,
6,600,0,0,17,,25,2.6,206,
6,700,0,0,16.1,,21,2.9,308,
6,800,0,0,14.4,,28,2,313,
6,900,0,0,13.3,,29,2.2,304,
6,1000,0,0,12.5,,32,2,299,
6,1100,0,0,11.5,,34,2,206,
